Date,DishID,Vegetarian,Price,QuantitySold,DayOfWeek,Occasion
24-12-2022,6,Yes,350,2,Saturday,None
24-12-2022,7,No,400,23,Saturday,None
24-12-2022,8,Yes,450,29,Saturday,None
24-12-2022,9,No,500,7,Saturday,None
24-12-2022,10,Yes,550,17,Saturday,None
25-12-2022,1,No,100,26,Sunday,Christmas; Christmas Day
25-12-2022,2,Yes,150,9,Sunday,Christmas; Christmas Day
25-12-2022,3,No,200,20,Sunday,Christmas; Christmas Day
25-12-2022,4,Yes,250,9,Sunday,Christmas; Christmas Day
25-12-2022,5,No,300,5,Sunday,Christmas; Christmas Day
25-12-2022,6,Yes,350,24,Sunday,Christmas; Christmas Day
25-12-2022,7,No,400,26,Sunday,Christmas; Christmas Day
25-12-2022,8,Yes,450,16,Sunday,Christmas; Christmas Day
25-12-2022,9,No,500,17,Sunday,Christmas; Christmas Day
25-12-2022,10,Yes,550,20,Sunday,Christmas; Christmas Day
26-12-2022,1,No,100,13,Monday,None
26-12-2022,2,Yes,150,22,Monday,None
26-12-2022,3,No,200,26,Monday,None
26-12-2022,4,Yes,250,22,Monday,None
26-12-2022,5,No,300,25,Monday,None
26-12-2022,6,Yes,350,2,Monday,None
26-12-2022,7,No,400,8,Monday,None
26-12-2022,8,Yes,450,14,Monday,None
26-12-2022,9,No,500,20,Monday,None
26-12-2022,10,Yes,550,16,Monday,None
27-12-2022,1,No,100,7,Tuesday,None
27-12-2022,2,Yes,150,7,Tuesday,None
27-12-2022,3,No,200,7,Tuesday,None
27-12-2022,4,Yes,250,15,Tuesday,None
27-12-2022,5,No,300,10,Tuesday,None
27-12-2022,6,Yes,350,29,Tuesday,None
27-12-2022,7,No,400,18,Tuesday,None
27-12-2022,8,Yes,450,25,Tuesday,None
27-12-2022,9,No,500,4,Tuesday,None
27-12-2022,10,Yes,550,9,Tuesday,None
28-12-2022,1,No,100,23,Wednesday,None
28-12-2022,2,Yes,150,19,Wednesday,None
28-12-2022,3,No,200,24,Wednesday,None
28-12-2022,4,Yes,250,28,Wednesday,None
28-12-2022,5,No,300,18,Wednesday,None
28-12-2022,6,Yes,350,4,Wednesday,None
28-12-2022,7,No,400,11,Wednesday,None
28-12-2022,8,Yes,450,12,Wednesday,None
28-12-2022,9,No,500,1,Wednesday,None
28-12-2022,10,Yes,550,0,Wednesday,None
29-12-2022,1,No,100,25,Thursday,None
29-12-2022,2,Yes,150,9,Thursday,None
29-12-2022,3,No,200,28,Thursday,None
29-12-2022,4,Yes,250,22,Thursday,None
29-12-2022,5,No,300,1,Thursday,None
29-12-2022,6,Yes,350,26,Thursday,None
29-12-2022,7,No,400,3,Thursday,None
29-12-2022,8,Yes,450,29,Thursday,None
29-12-2022,9,No,500,9,Thursday,None
29-12-2022,10,Yes,550,28,Thursday,None
30-12-2022,1,No,100,15,Friday,None
30-12-2022,2,Yes,150,4,Friday,None
30-12-2022,3,No,200,5,Friday,None
30-12-2022,4,Yes,250,12,Friday,None
30-12-2022,5,No,300,27,Friday,None
30-12-2022,6,Yes,350,27,Friday,None
30-12-2022,7,No,400,16,Friday,None
30-12-2022,8,Yes,450,18,Friday,None
30-12-2022,9,No,500,4,Friday,None
30-12-2022,10,Yes,550,3,Friday,None
31-12-2022,1,No,100,23,Saturday,None
31-12-2022,2,Yes,150,5,Saturday,None
31-12-2022,3,No,200,24,Saturday,None
31-12-2022,4,Yes,250,28,Saturday,None
31-12-2022,5,No,300,23,Saturday,None
31-12-2022,6,Yes,350,11,Saturday,None
31-12-2022,7,No,400,18,Saturday,None
31-12-2022,8,Yes,450,20,Saturday,None
31-12-2022,9,No,500,29,Saturday,None
31-12-2022,10,Yes,550,15,Saturday,None
